DEFLT.slx11111,738560.7805787340039387345,DEMO_FAS,name_DEMO_FAS;type_SubSystem;parent_name_DEFLT;hierarchy_depth_0;num_lines_2;num_inputs_1;num_outputs_1;ul_695_281;lr_920_419;rul_-345_0;rlr_-330_0
DEFLT.slx00111,738560.8986991174751892686,DataStoreRead1,name_DataStoreRead1;type_DataStoreRead;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_250_270;lr_440_300;rul_275_0;rlr_115_0
DEFLT.slx00111,738560.9609292700188234448,Gain,name_Gain;type_Gain;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_525_270;lr_555_300;rul_-275_0;rlr_-115_0
DEFLT.slx00111,738561.5290423821425065398,LogicalOperator,name_LogicalOperator;type_Logic;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_3;num_inputs_2;num_outputs_1;ul_490_350;lr_530_390;rul_-180_10;rlr_-190_-10
DEFLT.slx00111,738561.5990229776361957192,True,name_True;type_SubSystem;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_2;num_inputs_0;num_outputs_1;ul_310_360;lr_340_380;rul_180_-10;rlr_190_10
DEFLT.slx00111,738561.709021418821066618,One,name_One;type_Constant;parent_name_True;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_50_25;lr_70_45;rul_95_3;rlr_105_-3
DEFLT.slx00111,738561.063740856945514679,y,name_y;type_Outport;parent_name_True;hierarchy_depth_10;num_lines_1;num_inputs_1;num_outputs_0;ul_145_28;lr_175_42;rul_-95_-3;rlr_-105_3
DEFLT.slx00111,738560.9695323356427252293,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_31_16;lr_583_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4228028404759243131,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_10;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.1439212075201794505,VMax_kmh,name_VMax_kmh;type_Outport;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_635_278;lr_665_292;rul_-110_-8;rlr_-110_8
DEFLT.slx00111,738561.5987993723247200251,Limiter_active_b,name_Limiter_active_b;type_Outport;parent_name_Limiter_Active;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_635_363;lr_665_377;rul_-145_-13;rlr_-135_13
DEFLT.slx00111,738561.440043844748288393,Limiter_Deactive,name_Limiter_Deactive;type_SubSystem;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_2;ul_690_415;lr_835_495;rul_250_1;rlr_110_-1
DEFLT.slx00111,738561.4586598598398268223,ActionPort,name_ActionPort;type_ActionPort;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_415_160;lr_474_188;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.8590956601547077298,Constant,name_Constant;type_Constant;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_350_216;lr_390_254;rul_125_4;rlr_115_-4
DEFLT.slx00111,738561.0948594724759459496,False,name_False;type_SubSystem;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_2;num_inputs_0;num_outputs_1;ul_195_290;lr_225_310;rul_185_-10;rlr_195_10
DEFLT.slx00111,738561.4658802762860432267,Zero,name_Zero;type_Constant;parent_name_False;hierarchy_depth_10;num_lines_1;num_inputs_0;num_outputs_1;ul_50_25;lr_70_45;rul_95_3;rlr_105_-3
DEFLT.slx00111,738561.4517669378546997905,y,name_y;type_Outport;parent_name_False;hierarchy_depth_10;num_lines_1;num_inputs_1;num_outputs_0;ul_145_28;lr_175_42;rul_-95_-3;rlr_-105_3
DEFLT.slx00111,738561.1069919149158522487,Gain,name_Gain;type_Gain;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_475_220;lr_505_250;rul_-125_-4;rlr_-115_4
DEFLT.slx00111,738561.3280105001758784056,LogicalOperator,name_LogicalOperator;type_Logic;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_3;num_inputs_2;num_outputs_1;ul_380_280;lr_420_320;rul_-185_10;rlr_-195_-10
DEFLT.slx00111,738560.8472989897709339857,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_56_16;lr_622_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.794185544247739017,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_10;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.913493345957249403,VMax_kmh,name_VMax_kmh;type_Outport;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_585_228;lr_615_242;rul_-110_-8;rlr_-110_8
DEFLT.slx00111,738561.3603055129060521722,Limiter_active_b,name_Limiter_active_b;type_Outport;parent_name_Limiter_Deactive;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_585_293;lr_615_307;rul_-205_-13;rlr_-195_13
DEFLT.slx00111,738561.6316416927147656679,LogicalOperator1,name_LogicalOperator1;type_Logic;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_170_319;lr_205_351;rul_-95_-11;rlr_-100_-29
DEFLT.slx00111,738561.0087951038731262088,LogicalOperator2,name_LogicalOperator2;type_Logic;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_185_422;lr_220_458;rul_-110_-114;rlr_-115_-136
DEFLT.slx00111,738561.0565636461833491921,Merge,name_Merge;type_Merge;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_1035_253;lr_1070_522;rul_-95_28;rlr_-125_-163
DEFLT.slx00111,738561.4435899233212694526,RSFlipFlop,name_RSFlipFlop;type_SubSystem;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_4;num_inputs_2;num_outputs_2;ul_320_320;lr_380_380;rul_-95_-15;rlr_-105_-15
DEFLT.slx00111,738561.1545139902736991644,S,name_S;type_Inport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_45_103;lr_75_117;rul_60_-28;rlr_50_28
DEFLT.slx00111,738560.9526991242310032248,R,name_R;type_Inport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_115_43;lr_145_57;rul_60_-28;rlr_50_28
DEFLT.slx00111,738561.4620536728762090206,LogOp_N,name_LogOp_N;type_Logic;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_285_110;lr_315_130;rul_-110_-95;rlr_-120_-45
DEFLT.slx00111,738560.8190274417866021395,Memory_Q,name_Memory_Q;type_UnitDelay;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_2;num_inputs_1;num_outputs_1;ul_155_175;lr_185_195;rul_20_-160;rlr_10_-110
DEFLT.slx00111,738561.0192025554133579135,One_S,name_One_S;type_Constant;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_15_75;lr_35_95;rul_90_0;rlr_90_50
DEFLT.slx00111,738561.3836763573344796896,Switch_R,name_Switch_R;type_Switch;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_6;num_inputs_3;num_outputs_1;ul_175_15;lr_195_85;rul_-90_0;rlr_-90_-50
DEFLT.slx00111,738561.1206241856561973691,Switch_S,name_Switch_S;type_Switch;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_4;num_inputs_3;num_outputs_1;ul_105_75;lr_125_145;rul_-90_0;rlr_-90_-50
DEFLT.slx00111,738561.5800841393647715449,Zero_R,name_Zero_R;type_Constant;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_85_15;lr_105_35;rul_90_0;rlr_90_50
DEFLT.slx00111,738560.7741257398156449199,Q,name_Q;type_Outport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_425_43;lr_455_57;rul_-250_-28;rlr_-260_28
DEFLT.slx00111,738560.8140132442349568009,NOT_Q,name_NOT_Q;type_Outport;parent_name_RSFlipFlop;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_425_113;lr_455_127;rul_-140_-3;rlr_-140_3
DEFLT.slx00111,738560.8099628245690837502,Terminator,name_Terminator;type_Terminator;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_400_355;lr_420_375;rul_-80_-35;rlr_-40_5
DEFLT.slx00111,738561.4098803115775808692,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_26_16;lr_477_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.9313091725343838334,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.0926741055445745587,VMax_kmh,name_VMax_kmh;type_Outport;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_1320_358;lr_1350_372;rul_-125_-20;rlr_-150_70
DEFLT.slx00111,738561.6435826122760772705,Limiter_active_b,name_Limiter_active_b;type_Outport;parent_name_Limiter_Enabled;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_1320_408;lr_1350_422;rul_-125_-70;rlr_-150_20
DEFLT.slx00111,738560.7599534530891105533,Limiter_InitialSetValue,name_Limiter_InitialSetValue;type_SubSystem;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_1;num_inputs_2;num_outputs_0;ul_230_455;lr_330_505;rul_-140_18;rlr_-210_-18
DEFLT.slx00111,738561.3117019232595339417,V_Vehicle_kmh,name_V_Vehicle_kmh;type_Inport;parent_name_Limiter_InitialSetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_275_233;lr_305_247;rul_255_-8;rlr_395_8
DEFLT.slx00111,738560.7974007631419226527,Trigger,name_Trigger;type_TriggerPort;parent_name_Limiter_InitialSetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_390_150;lr_410_170;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4408364470582455397,DataStoreWrite,name_DataStoreWrite;type_DataStoreWrite;parent_name_Limiter_InitialSetValue;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_530_225;lr_700_255;rul_-255_8;rlr_-395_-8
DEFLT.slx00111,738561.6978608842473477125,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_InitialSetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_51_16;lr_558_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4660694776102900505,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.2255851513473317027,Limiter_SetValue,name_Limiter_SetValue;type_SubSystem;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_2;num_inputs_3;num_outputs_0;ul_365_722;lr_475_818;rul_-300_16;rlr_-380_-66
DEFLT.slx00111,738560.9984720649663358927,LeverUp_stat,name_LeverUp_stat;type_Inport;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_245_208;lr_275_222;rul_225_-1;rlr_225_16
DEFLT.slx00111,738561.1880876016803085804,LeverDown_stat,name_LeverDown_stat;type_Inport;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_245_373;lr_275_387;rul_225_-1;rlr_225_16
DEFLT.slx00111,738561.7074463010067120194,Enable,name_Enable;type_EnablePort;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_570_125;lr_590_145;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.5535374571336433291,Constant1,name_Constant1;type_Constant;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_400_403;lr_440_427;rul_70_-31;rlr_60_-24
DEFLT.slx00111,738561.2797901645535603166,Constant3,name_Constant3;type_Constant;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_400_238;lr_440_262;rul_70_-31;rlr_60_-24
DEFLT.slx00111,738561.6568338680081069469,DataStoreRead1,name_DataStoreRead1;type_DataStoreRead;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_2;num_inputs_0;num_outputs_1;ul_170_305;lr_345_335;rul_415_-50;rlr_340_-30
DEFLT.slx00111,738561.4220729591324925423,RelOp1,name_RelOp1;type_RelationalOperator;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_470_372;lr_500_403;rul_-225_1;rlr_-225_-16
DEFLT.slx00111,738560.7467842132318764925,RelOp3,name_RelOp3;type_RelationalOperator;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_3;num_inputs_2;num_outputs_1;ul_470_207;lr_500_238;rul_-225_1;rlr_-225_-16
DEFLT.slx00111,738561.2669564166571944952,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_91_16;lr_549_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.0403623490128666162,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.3547164419433102012,V_LimSetValueMinus,name_V_LimSetValueMinus;type_SubSystem;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_2;num_outputs_0;ul_585_420;lr_685_470;rul_-415_-115;rlr_-340_-135
DEFLT.slx00111,738561.2555082767503336072,V_LimiterSetValue,name_V_LimiterSetValue;type_Inport;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_410_323;lr_440_337;rul_155_-1;rlr_155_16
DEFLT.slx00111,738560.7260116483084857464,Trigger,name_Trigger;type_TriggerPort;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_610_235;lr_630_255;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.0880953578744083643,DataStoreWrite,name_DataStoreWrite;type_DataStoreWrite;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_715_320;lr_880_360;rul_-150_2;rlr_-285_-7
DEFLT.slx00111,738560.9650345518020913005,Parameter,name_Parameter;type_Constant;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_340_391;lr_515_429;rul_225_-69;rlr_80_-76
DEFLT.slx00111,738560.8092800717568024993,Sum,name_Sum;type_Sum;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_3;num_inputs_2;num_outputs_1;ul_565_322;lr_595_353;rul_-155_1;rlr_-155_-16
DEFLT.slx00111,738560.9393009505001828074,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_V_LimSetValueMinus;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_121_66;lr_593_166;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.6206838199868798256,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_10;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.2463770529720932245,V_LimSetValuePlus,name_V_LimSetValuePlus;type_SubSystem;parent_name_Limiter_SetValue;hierarchy_depth_8;num_lines_1;num_inputs_2;num_outputs_0;ul_585_255;lr_685_305;rul_-415_50;rlr_-340_30
DEFLT.slx00111,738561.057046247529797256,V_LimiterSetValue,name_V_LimiterSetValue;type_Inport;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_345_303;lr_375_317;rul_155_-1;rlr_155_16
DEFLT.slx00111,738561.1605908646015450358,Trigger,name_Trigger;type_TriggerPort;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_460_175;lr_480_195;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4407394332811236382,DataStoreWrite,name_DataStoreWrite;type_DataStoreWrite;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_1;num_inputs_1;num_outputs_0;ul_645_304;lr_835_336;rul_-145_-2;rlr_-305_-3
DEFLT.slx00111,738561.419717006734572351,Parameter,name_Parameter;type_Constant;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_1;num_inputs_0;num_outputs_1;ul_275_371;lr_450_409;rul_225_-69;rlr_80_-76
DEFLT.slx00111,738561.4455711661139503121,Sum,name_Sum;type_Sum;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_3;num_inputs_2;num_outputs_1;ul_500_302;lr_530_333;rul_-155_1;rlr_-155_-16
DEFLT.slx00111,738561.0721374942222610116,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_V_LimSetValuePlus;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_111_16;lr_576_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.3286406388506293297,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_10;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.2984440725995227695,Limiter_StartUpSetValue,name_Limiter_StartUpSetValue;type_SubSystem;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_0;num_inputs_1;num_outputs_0;ul_230_600;lr_330_650;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4640104059362784028,Trigger,name_Trigger;type_TriggerPort;parent_name_Limiter_StartUpSetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_475_220;lr_495_240;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.8803504083771258593,Constant,name_Constant;type_Constant;parent_name_Limiter_StartUpSetValue;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_345_296;lr_385_324;rul_270_-1;rlr_410_1
DEFLT.slx00111,738560.7406215318478643894,DataStoreWrite,name_DataStoreWrite;type_DataStoreWrite;parent_name_Limiter_StartUpSetValue;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_615_295;lr_795_325;rul_-270_1;rlr_-410_-1
DEFLT.slx00111,738561.2745564995566383004,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_StartUpSetValue;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_126_46;lr_633_146;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.2874394092941656709,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_9;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.3914358123438432813,LogicalOperator,name_LogicalOperator;type_Logic;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_475_205;lr_515_245;rul_-385_3;rlr_-395_-23
DEFLT.slx00111,738561.3898571766912937164,MinMax,name_MinMax;type_MinMax;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_3;num_inputs_2;num_outputs_1;ul_730_165;lr_770_205;rul_-640_3;rlr_-650_-23
DEFLT.slx00111,738561.3859543319558724761,Switch,name_Switch;type_Switch;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_4;num_inputs_3;num_outputs_1;ul_835_187;lr_890_263;rul_-105_-22;rlr_-120_-58
DEFLT.slx00111,738560.9428027283865958452,SysInit,name_SysInit;type_SubSystem;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_155_565;lr_200_585;rul_75_35;rlr_130_65
DEFLT.slx00111,738561.7050789446802809834,Memory_Init,name_Memory_Init;type_UnitDelay;parent_name_SysInit;hierarchy_depth_8;num_lines_2;num_inputs_1;num_outputs_1;ul_80_25;lr_110_45;rul_-60_0;rlr_-70_0
DEFLT.slx00111,738561.6858331735711544752,Zero_Init,name_Zero_Init;type_Constant;parent_name_SysInit;hierarchy_depth_8;num_lines_1;num_inputs_0;num_outputs_1;ul_20_25;lr_40_45;rul_60_0;rlr_70_0
DEFLT.slx00111,738561.5854071594076231122,y,name_y;type_Outport;parent_name_SysInit;hierarchy_depth_8;num_lines_1;num_inputs_1;num_outputs_0;ul_220_28;lr_250_42;rul_-140_-3;rlr_-140_3
DEFLT.slx00111,738561.6783424660097807646,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_16_16;lr_359_116;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.5357830618740990758,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_8;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738560.8218246266478672624,VMax_kmh,name_VMax_kmh;type_Outport;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1050_218;lr_1080_232;rul_-215_-31;rlr_-190_31
DEFLT.slx00111,738561.6876411800039932132,Limiter_active_b,name_Limiter_active_b;type_Outport;parent_name_Limiter_Function;hierarchy_depth_7;num_lines_1;num_inputs_1;num_outputs_0;ul_1050_363;lr_1080_377;rul_-675_-53;rlr_-490_13
DEFLT.slx00111,738560.8560417689150199294,VERSION_INFO,name_VERSION_INFO;type_SubSystem;parent_name_Limiter;hierarchy_depth_6;num_lines_0;num_inputs_0;num_outputs_0;ul_76_16;lr_389_121;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.6460720439208671451,Copyright,name_Copyright;type_SubSystem;parent_name_VERSION_INFO;hierarchy_depth_7;num_lines_0;num_inputs_0;num_outputs_0;ul_69_56;lr_243_80;rul_0_0;rlr_0_0
DEFLT.slx00111,738561.4796243577729910612,VMax_kmh,name_VMax_kmh;type_Outport;parent_name_Limiter;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1205_278;lr_1235_292;rul_-645_-81;rlr_-330_261
DEFLT.slx00111,738561.4433233911404386163,Limiter_active_b,name_Limiter_active_b;type_Outport;parent_name_Limiter;hierarchy_depth_6;num_lines_1;num_inputs_1;num_outputs_0;ul_1205_458;lr_1235_472;rul_-645_-261;rlr_-330_81
DEFLT.slx00111,738561.4942468818044289947,LogOp,name_LogOp;type_Logic;parent_name_DEMO_FAS_Funktion;hierarchy_depth_5;num_lines_3;num_inputs_2;num_outputs_1;ul_2495_689;lr_2525_751;rul_-180_-36;rlr_-205_-29
DEFLT.slx00111,738560.8346109485719352961,Tempomat,name_Tempomat;type_SubSystem;parent_name_DEMO_FAS_Funktion;hierarchy_depth_5;num_lines_10;num_inputs_8;num_outputs_2;ul_1105_261;lr_1290_454;rul_-130_-4;rlr_-310_-21
DEFLT.slx00111,738561.0712833298603072762,ParkingBrake_b,name_ParkingBrake_b;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_213;lr_300_227;rul_320_-6;rlr_720_251
DEFLT.slx00111,738561.660157384118065238,BrakeForce_pedal_pc,name_BrakeForce_pedal_pc;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_248;lr_300_262;rul_320_-41;rlr_720_216
DEFLT.slx00111,738560.911866488866508007,CruiseControl_b,name_CruiseControl_b;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_283;lr_300_297;rul_320_-76;rlr_720_181
DEFLT.slx00111,738560.7602406758815050125,V_Vehicle_kmh,name_V_Vehicle_kmh;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_318;lr_300_332;rul_320_-111;rlr_720_146
DEFLT.slx00111,738561.1661598449572920799,Limiter_b,name_Limiter_b;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_353;lr_300_367;rul_320_-146;rlr_720_111
DEFLT.slx00111,738560.9115617462666705251,LeverUp_Stat,name_LeverUp_Stat;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_388;lr_300_402;rul_320_-181;rlr_720_76
DEFLT.slx00111,738561.6005584984086453915,LeverDown_Stat,name_LeverDown_Stat;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_423;lr_300_437;rul_320_-216;rlr_720_41
DEFLT.slx00111,738561.3627943771425634623,FTS_active_b,name_FTS_active_b;type_Inport;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_270_458;lr_300_472;rul_320_-251;rlr_720_6
DEFLT.slx00111,738560.9356423435965552926,DEMO_FAS_Tempomat,name_DEMO_FAS_Tempomat;type_Constant;parent_name_Tempomat;hierarchy_depth_6;num_lines_1;num_inputs_0;num_outputs_1;ul_570_121;lr_745_159;rul_20_86;rlr_275_319
DEFLT.slx00111,738561.279827460297383368,Tempomat_Function,name_Tempomat_Function;type_SubSystem;parent_name_Tempomat;hierarchy_depth_6;num_lines_10;num_inputs_9;num_outputs_2;ul_590_207;lr_1020_478;rul_-320_6;rlr_-720_-251
DEFLT.slx00111,738561.4261653778376057744,ParkingBrake_b,name_ParkingBrake_b;type_Inport;parent_name_Tempomat_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_80_163;lr_110_177;rul_375_-17;rlr_515_262
DEFLT.slx00111,738561.4396810948383063078,BrakeForce_pedal_pc,name_BrakeForce_pedal_pc;type_Inport;parent_name_Tempomat_Function;hierarchy_depth_7;num_lines_1;num_inputs_0;num_outputs_1;ul_80_198;lr_110_212;rul_375_-52;rlr_515_227
DEFLT.slx00111,738561.3140595657750964165,CruiseControl_b,name_CruiseControl_b;type_Inport;parent_name_Tempomat_Function;hierarchy_depth_7;num_lines_2;num_inputs_0;num_outputs_1;ul_80_233;lr_110_247;rul_645_289;rlr_775_451
DEFLT.slx00111,738561.2437865544343367219,V_Vehicle_kmh,name_V_Vehicle_kmh;type_Inport;parent_name_Tempomat_Function;hierarchy_depth_7;num_lines_3;num_inputs_0;num_outputs_1;ul_80_268;lr_110_282;rul_375_-122;rlr_515_157
